Data Source name,Date,Currency,Sales Channel,Transaction Timestamp,Order Created At,Order Updated At,Order ID,Order Name,Country Funnel,Geo Location Segment,Billing Country,Billing Province,Billing City,Order Tags,Product ID,Product Title,Product Tags,Product Type,Variant Title,Gross Sales (INR),Net Sales (INR),Total Sales (INR),Orders,Returns (INR),Return Rate,Items Sold,Items Returned,Average Order Value (INR),New Customer Orders,Returning Customer Orders,Average Items Per Order,Discounts (INR),Row Count,SKU,Customer Sale Type,Customer ID,Shipping Country
 brand b,28-02-2026,,,2026-02-28T08:49:24Z,2026-02-28T08:49:25Z,2026-02-28T08:50:26Z,7029500000000.0,#5296,India,India,India,Karnataka,Bengaluru,,736667880000000.0,ZAYNA,"bestseller_12feb, bestseller_12jan26, Category_Lehenga, Category_Lehenga Set, Couture Express, Fanah, Fanah_women, haldi and mehndi, Him_25aug, new arrivals, Shipping-6k, Women-10k-Shipping, Womenswear",Lehenga,M,95000.0,95000.0,95000.0,1.0,0.0,0.0,1.0,,95000.0,1.0,,1.0,0.0,1.0,MMAW25W-932,First-time,9176610000000.0,India
Brand B,,INR,Draft Orders,2026-02-12T08:04:45Z, 2026-02-12t08:04:46z,2026-02-12T08:05:47Z,,,South Africa,Rest of the World,SOUTH AFRICA,KwaZulu-Natal,Durban North,,0.0,FARIDA,"11_octbestseller, bestseller_12feb, Category_Saree, Fanah, Fanah_women, haldi and mehndi, Him_25aug, new arrivals, Others Shipping, Women-10k-Shipping, Womenswear",Saree, m,95000.0,95000.0,95000.0,0.0,-0.0,0.0,1.0,,,0.0,,,0.0,1.0,MMAW25W-936,First-time,9138370000000.0,India
Brand B,12-02-2026,INR, draft orders,2026-02-12T08:04:45Z,2026-02-12T08:04:46Z,2026-02-12T08:05:47Z,6994020000000.0,#5230,South Africa,Rest of the World,South Africa,KwaZulu-Natal,Durban North,,7921160000000.0,ZAYNA,"bestseller_12feb, bestseller_12jan26, Category_Lehenga, Category_Lehenga Set, Fanah, Fanah_women, haldi and mehndi, Him_25aug, new arrivals, Shipping-6k, Women-10k-Shipping, Womenswear",Lehenga,S,0.0,95000.0,95000.0,1.0,0.0,,-1.0,,95000.0,1.0,,1.0,0.0,1.0,MMAW25W-932,,9138370000000.0,India
,05-02-2026,INR,Online Store,2026-02-05T05:08:05Z,2026-02-05T05:08:07Z,2026-02-05T15:06:03Z,6979940000000.0, #5187,UNITED STATES,USA,United States,New York,,,7977750000000.0,YAMINI,"BESTSELLER_12JAN26, CATEGORY_SAREE, MEHFIL, MEHFIL_WOMEN, NEW ARRIVALS, NOV_24, OTHERS SHIPPING, WOMEN-10K-SHIPPING, WOMENSWEAR",,Custom,95000.0,95000.0,95000.0,,0.0,0.0,,,95000.0,-1.0,,130.0,0.0,1.0,MMMWC26-921,First-time,9116490000000.0,India
Brand B,28-02-2026, inr,ONLINE STORE,2026-02-28T16:16:27Z,2026-02-28T16:16:29Z,2026-02-28T16:16:31Z,7030170000000.0,#5297,Saudi Arabia,,Saudi Arabia,,Riyadh,,7954860000000.0,ZAYNA-RTS,"20_feb_RTS, rts, Shipping-6k, Women-10k-Shipping, Womenswear",Lehenga,M,0.0,95000.0,95000.0,1.0,0.0,0.0,1.0,,95000.0,1.0,,1.0,0.0,1.0,MMAW25W-932,First-time,9177330000000.0,Saudi Arabia
Brand B,,INR,Draft Orders,2026-02-02T10:00:31Z,2026-02-02T10:00:31Z,2026-02-02T10:01:32Z,913630680000000.0,#5178,United Kingdom,Rest of the World,United Kingdom,England, bristol,,7977750000000.0,YAMINI,,Saree,CUSTOM,95000.0,95000.0,95000.0,1.0,0.0,0.0,1.0,,95000.0,1.0,,,0.0,1.0, mmmwc26-921,First-time,9111930000000.0,United Kingdom
Brand B,01-02-2026,INR,Online Store,2026-02-01T02:12:52Z,2026-02-01T02:12:54Z,2026-02-02T09:11:25Z,913321520000000.0,#5176, united states,USA,United States,New York,,,7921160000000.0,ZAYNA,"bestseller_12jan26, Category_Lehenga, Category_Lehenga Set, Fanah, Fanah_women, haldi and mehndi, Him_25aug, new arrivals, Shipping-6k, Women-10k-Shipping, Womenswear", lehenga,Custom,95000.0,,11020000.0,1.0,0.0,,1.0,,95000.0,1.0,,1.0,0.0,1.0,MMAW25W-932,First-time,9109400000000.0,United States
Brand B,,INR,Draft Orders,2026-02-13T07:59:31Z,2026-02-13T07:59:32Z,2026-02-13T08:02:23Z,6997660000000.0,,,,United States,Michigan,Bloomfield Hills,,7921160000000.0,FARIDA,,Saree,,95000.0,95000.0,11020000.0,,0.0,0.0,,,,90.0,,1.0,0.0,1.0,MMAW25W-936,First-time,9140420000000.0,United States
Brand B,15-02-2026,INR,Draft Orders,2026-02-15T08:57:11Z,2026-02-15T08:57:11Z,2026-02-15T08:58:13Z,7001820000000.0,#5244,United States,USA,United States,,,,0.0,Diana Penty in Yamini,"Category_Saree, Celebrity Closet, Mehfil, mehfil_women, new arrivals, Others Shipping, Women-10k-Shipping, Womenswear",SAREE,S,95000.0,10165000.0,95000.0,,0.0,0.0,1.0,0.0,95000.0,1.0,,1.0,0.0,87.0,MMMWC26-921, first-time,9144240000000.0,United States
Brand B,21-02-2026,INR,Draft Orders,2026-02-21T06:24:24Z,,2026-02-21T06:25:26Z,7012890000000.0,#5263,United States,USA,,Illinois,Chicago,,7921160000000.0, farida,"11_octbestseller, bestseller_12feb, Category_Saree, Couture Express, Fanah, Fanah_women, haldi and mehndi, Him_25aug, new arrivals, Others Shipping, Women-10k-Shipping, Womenswear",,L,95000.0,95000.0,95000.0,1.0,0.0,0.0,1.0,,95000.0,1.0,,1.0,0.0,1.0,,First-time,9160830000000.0,United States
Brand B, 24-02-2026,INR,Online Store,2026-02-24T05:48:01Z,2026-02-24T05:48:05Z,2026-02-24T05:48:06Z,7018560000000.0,#5277,United States,USA,United States,Connecticut,South Windsor,,7977750000000.0,UNNATI,"bestseller_12feb, bestseller_12jan26, Category_Saree, Couture Express, Mehfil, mehfil_women, new arrivals, Nov_24, Others Shipping, Saree, Women-10k-Shipping, Womenswear",,XS,95000.0,95000.0,95000.0,144.0,0.0,0.0,1.0,,95000.0,90.0,,,0.0,87.0,MMMWC26-919,First-time,,United States
Brand B,23-02-2026,INR,Online Store, 2026-02-23t04:17:02z,2026-02-23T04:17:05Z,2026-02-24T05:58:09Z,7016570000000.0,#5271,UNITED STATES,USA, united states,,Medley,,7954860000000.0,ZAYNA-RTS,"20_feb_RTS, rts, Shipping-6k, Women-10k-Shipping, Womenswear", lehenga,M,95000.0,95000.0,11020000.0,,0.0,0.0,1.0,,11020000.0,,,1.0,,1.0,MMAW25W-932,Returning,9132890000000.0,United States
Brand B,28-02-2026,INR,Online Store,,2026-02-27T22:52:37Z,2026-02-27T22:52:39Z,7028290000000.0,,Australia,Rest of the World,Australia,New South Wales,Austral,,-7727310000000.0,Zarah,"11_octbestseller, bestseller-1, bestseller25, bestseller_12feb, Category_Lehenga Set, Couture Express, fitoor, fitoor-women, Shipping-6k, Women-10k-Shipping, Womenswear",Lehenga,M,96000.0,96000.0,96000.0,1.0,-0.0,0.0,1.0,,0.0,1.0,,1.0,0.0,1.0,MMM-WF24-956,,9175580000000.0,Australia
Brand B,22-02-2026,INR,Draft Orders,2026-02-22T15:55:49Z,2026-02-22T15:55:50Z,2026-02-22T15:56:51Z,7015390000000.0, #5268,India,India,India,Uttarakhand,dehradun,,718639830000000.0,,"11_octbestseller, bestseller-1, bestseller25, bestseller_12feb, Category_Lehenga Set, Couture Express, fitoor, fitoor-women, Shipping-6k, Women-10k-Shipping, Womenswear",Lehenga,L,96000.0,96000.0,96000.0,1.0,,0.0,1.0,,96000.0,1.0,,1.0,0.0,1.0,MMM-WF24-956,First-time,1007959700000000.0,India
Brand B,23-02-2026,INR,Draft Orders,2026-02-23T11:28:46Z,2026-02-23T11:28:46Z,2026-02-23T13:00:50Z,0.0,#5272,India,India,India,,Dehradun,,8010520000000.0,Zarah-RTS,"20_feb_RTS, rts, Shipping-6k, Women-10k-Shipping, Womenswear",Lehenga,M,96000.0,96000.0,96000.0,1.0,0.0,0.0,,,96000.0,,,130.0,0.0,1.0,MMM-WF24-956,First-time,8872920000000.0, india
Brand B,,INR,,2026-02-04T09:18:21Z,2026-02-04T09:18:22Z,2026-02-04T10:42:47Z,6978090000000.0,#5184,United States,USA,United States,California,San Diego,,721117350000000.0,,"11_octbestseller, bestseller-1, bestseller25, Bride, Category_Lehenga Set, fitoor, fitoor-women, Shipping-6k, wedding-edit, Women-10k-Shipping, Womenswear",Lehenga,S,96000.0,96000.0,11136000.0,144.0,0.0,0.0,1.0,,96000.0,1.0,,1.0,0.0,1.0,,First-time,9116550000000.0,UNITED STATES
,07-02-2026,INR,Draft Orders,2026-02-07T09:59:23Z,2026-02-07T09:59:23Z,2026-02-07T10:00:24Z,914952470000000.0,#5197,United States,USA,United States,Arkansas,Benton,,7727310000000.0,Zarah,"11_octbestseller, bestseller-1, bestseller25, Category_Lehenga Set, fitoor, fitoor-women, Shipping-6k, Women-10k-Shipping, Womenswear",Lehenga,Custom,-96000.0,96000.0,96000.0,1.0,0.0,0.0,55.0,,96000.0,1.0,,1.0,0.0,1.0,MMM-WF24-956,First-time,9125910000000.0,United States
BRAND B,15-02-2026,INR,Online Store,2026-02-15T01:29:03Z,2026-02-15T01:29:07Z,2026-02-15T01:29:08Z,7001340000000.0,#5241,UNITED STATES,,United States,NEW YORK,Ozone Park,,721117350000000.0,ASHA,"11_octbestseller, bestseller-1, bestseller25, Bride, Category_Lehenga Set, fitoor, fitoor-women, Shipping-6k, wedding-edit, Women-10k-Shipping, Womenswear",Lehenga,M,,96000.0,96000.0,1.0,0.0,0.0,1.0,,96000.0,1.0,,1.0,0.0,1.0,,First-time,9143700000000.0,United States
 brand b,24-02-2026,INR,Online Store,2026-02-24T13:35:33Z,2026-02-24T13:35:35Z,2026-02-24T13:35:36Z,7019050000000.0,#5279,Canada,Rest of the World,Canada,,North York,,7936560000000.0,Wahida-RTS,"20_feb_RTS, rts, Shipping-6k, Women-10k-Shipping, Womenswear",Lehenga,M,111000.0,111000.0,111000.0,0.0,0.0,0.0,1.0,,,,,,,1.0,MMM-WF24-981,First-time,9166960000000.0,India
Brand B,,INR, draft orders,2026-02-15T12:26:03Z,2026-02-15T12:26:04Z,2026-02-15T12:27:05Z,7001970000000.0,#5246,India,India,India,Gujarat,Jamnagar,,7851140000000.0,ALIZA,"Category_Lehenga, Category_Lehenga Set, haldi and mehndi, Mahiya, Shipping-6k, Women-10k-Shipping, Women-mahiya, Womenswear",Lehenga,S,111000.0,11877000.0,12876000.0,144.0,0.0,-0.0,1.0,,-111000.0,1.0,,130.0,0.0,1.0,MMPF25W-909,First-time,1005886200000000.0,India
Brand B,17-02-2026,INR,Draft Orders,2026-02-17T08:01:24Z,2026-02-17T08:01:24Z,2026-02-17T10:00:21Z,7005470000000.0,#5255,India,India,India,Telangana,Hyderabad,,7727320000000.0,," bestseller-1, bestseller25, bride, category_lehenga set, fitoor, fitoor-women, ramadan_edit, shipping-6k, wedding-edit, women-10k-shipping, womenswear",Lehenga,S,13542000.0,111000.0,111000.0,,0.0,0.0,1.0,,111000.0,,,1.0,0.0,1.0,MMM-WF24-963,First-time,9149930000000.0,India
 brand b,23-02-2026,INR,Draft Orders,2026-02-23T13:03:35Z,2026-02-23T13:03:35Z,2026-02-23T13:04:37Z,7017060000000.0,#5273,United Kingdom,Rest of the World,United Kingdom,England,Dewsbury,,7727390000000.0, ihab,"03-07BRI, 11_OCTBESTSELLER, BRIDE, BRIDESMAIDS, CATEGORY_LEHENGA SET, FESTIVE, FITOOR, FITOOR-WOMEN, SHIPPING-6K, WEDDING-EDIT, WOMEN-10K-SHIPPING, WOMENSWEAR",Lehenga,L,117700.0,117700.0,13653200.0,1.0,0.0,0.0,1.0,,117700.0,1.0,,1.0,0.0,1.0,MMM-WF24-968,First-time,9164620000000.0,United Kingdom
Brand B,04-02-2026,INR,Draft Orders,2026-02-04T17:01:30Z,2026-02-04T17:01:31Z,2026-02-04T17:02:32Z,6978620000000.0,#5186,Canada,Rest of the World,Canada,Alberta,Calgary,,7921160000000.0,,"Category_Lehenga, Category_Lehenga Set, Fanah, Fanah_women, Him_25aug, new arrivals, Shipping-6k, Women-10k-Shipping, Womenswear",LEHENGA,CUSTOM,120000.0,120000.0,120000.0,1.0,-0.0,0.0,1.0,,120000.0,1.0,,1.0,0.0,1.0,MMAW25W-933,First-time,9117150000000.0,Canada
Brand B,16-02-2026,INR,DRAFT ORDERS,2026-02-16T03:53:32Z,2026-02-16T03:53:33Z,2026-02-16T08:42:34Z,7003340000000.0,#5251,Canada,Rest of the World,Canada,NAN,,,7977750000000.0,VIDHI,"bestseller_12feb, Category_Lehenga, Couture Express, Mehfil, mehfil_women, new arrivals, Nov_24, Shipping-6k, Women-10k-Shipping, Womenswear",Lehenga,,120000.0,120000.0,120000.0,1.0,0.0,-0.0,,,0.0,1.0,,130.0,0.0,,MMMWC26-923,First-time,9145960000000.0,Canada
Brand B,05-02-2026,INR,Draft Orders,2026-02-05T14:05:46Z,2026-02-05T14:05:47Z,2026-02-05T14:06:48Z,, #5189,United States,USA,,,,,7921150000000.0,ELANOR,"Category_Lehenga, Category_Lehenga Set, Fanah, Fanah_women, Him_25aug, new arrivals, Shipping-6k, Women-10k-Shipping, Womenswear",Lehenga,Custom,120000.0,120000.0,120000.0,1.0,,,1.0,,120000.0,1.0,,1.0,0.0,87.0,MMAW25W-910,,9118830000000.0,United States
,23-02-2026,INR,Draft Orders,2026-02-23T13:23:23Z,2026-02-23T13:23:23Z,2026-02-23T13:24:24Z,7017080000000.0,#5275,Canada,,Canada,Ontario,Toronto,,7424210000000.0,Kritika Khurana in Lia,"11_octbestseller, all1, all24, bestseller-1, Bride, Category_Lehenga, Category_Lehenga Set, Celebrity Closet, Collection_Fida, festive, Fida womenswear, Shipping-6k, Women-10k-Shipping, Womenswear",,L,,125000.0,125000.0,1.0,0.0,0.0,1.0,,125000.0,1.0,,130.0,0.0,-87.0,MMM-WF23-922,First-time,1008145600000000.0,Canada
Brand B,09-02-2026,INR,DRAFT ORDERS,2026-02-08T19:02:41Z,2026-02-08T19:02:42Z,2026-02-08T19:03:43Z,6986790000000.0,#5202,United States,USA,UNITED STATES,,,,7958160000000.0,,"13_oct25, Category_Lehenga, Fanah Resort, Fanah Resort_women, festive, new arrivals, Shipping-6k, Women-10k-Shipping, Womenswear",Lehenga,Custom,125000.0,125000.0,,1.0,0.0,0.0,1.0,,125000.0,1.0,,1.0,0.0,1.0,MMLFW25W-917,First-time,1004208700000000.0,United States
Brand B,,INR,DRAFT ORDERS,2026-02-13T07:01:20Z,2026-02-13T07:01:20Z,2026-02-13T07:02:21Z,6997610000000.0,#5233,United States,USA,United States,Kentucky,Louisville,NAN,7390680000000.0,Thiya,"11_octbestseller, all24, bestseller-1, Bride, Category_Lehenga Set, Collection_Fida, Fida womenswear, Ramadan_edit, Shipping-6k, wedding-edit, Women-10k-Shipping, Womenswear",Lehenga,Custom,125000.0,125000.0,125000.0,1.0,0.0,-0.0,1.0,,125000.0,1.0,,1.0,0.0,1.0,,First-time,9140360000000.0,United States
Brand B,11-02-2026,INR,Draft Orders,2026-02-11T18:01:03Z,2026-02-11T18:01:03Z,2026-02-11T18:02:05Z,6992740000000.0,#5221,United States,USA,United States,,,NAN,7977750000000.0,DEVI,"bestseller_12feb, Category_Lehenga, Mehfil, mehfil_women, new arrivals, Nov_24, Shipping-6k, Women-10k-Shipping, Womenswear",,Custom,130000.0,,130000.0,1.0,0.0,0.0,1.0,0.0,130000.0,1.0,,1.0,,87.0,MMMWC26-905,First-time,9136730000000.0,United States
Brand B,12-02-2026,INR,Draft Orders,2026-02-12T05:00:22Z,2026-02-12T05:00:23Z,2026-02-12T05:04:24Z,,#5225,United States,USA,United States,New Jersey,Sewell,,7977750000000.0,DEVI,"bestseller_12feb, Category_Lehenga, Mehfil, mehfil_women, new arrivals, Nov_24, Shipping-6k, Women-10k-Shipping, Womenswear",Lehenga,L,130000.0,130000.0,130000.0,1.0,,0.0,1.0,,130000.0,1.0,,1.0,0.0,1.0,MMMWC26-905,First-time,,United States
BRAND B,12-02-2026,INR,Online Store,2026-02-12T05:35:43Z,2026-02-12T05:35:46Z,2026-02-12T05:52:15Z,6993890000000.0, #5226,United States, usa,,California,Yuba City,,,NOORAH,,,S,140000.0,140000.0,0.0,1.0,0.0,0.0,1.0,,-16240000.0,1.0,,130.0,0.0,1.0,MMMWC26-920,First-time,9138240000000.0,United States
Brand B,,INR,Draft Orders,2026-02-27T10:40:00Z,2026-02-27T10:40:00Z,2026-02-27T10:41:02Z,,#5292,Australia,,AUSTRALIA,Queensland,TAIGUM,,7851140000000.0,INAYAT,"Category_Lehenga, Category_Lehenga Set, haldi and mehndi, Lehenga, Mahiya, Shipping-6k, Women-10k-Shipping, Women-mahiya, Womenswear",Lehenga,M,0.0,149800.0,149800.0,1.0,0.0,0.0,1.0,,149800.0,,1.0,1.0,0.0,1.0,MMPF25W-911, returning,8876140000000.0,Australia
Brand B,22-02-2026,INR,Draft Orders,2026-02-22T17:24:13Z,2026-02-22T17:24:14Z,2026-02-22T17:25:15Z,7015530000000.0,,United States,USA, nan,California,Fremont,,,ISHA,"03-07Bri, Bridesmaids, Category_Lehenga, Category_Lehenga Set, haldi and mehndi, Mahiya, Shipping-6k, Women-10k-Shipping, Women-mahiya, Womenswear",Lehenga,L,,149800.0,149800.0,1.0,0.0,0.0,,,149800.0,1.0,,1.0,,1.0,MMPF25W-912,,9163400000000.0,United States
Brand B,12-02-2026,,Draft Orders,2026-02-12T04:54:49Z,2026-02-12T04:54:50Z,2026-02-12T04:55:51Z,0.0,#5224,Canada,Rest of the World,Canada,Quebec,Montréal,,7830140000000.0,Hania Aamir in custom Wafaa,"11_octbestseller, bestseller_12feb, bestseller_12jan26, Bride, Category_Lehenga Set, Celebrity Closet, festive, fitoor, fitoor-women, Ramadan_edit, Shipping-6k, Women-10k-Shipping, Womenswear",Lehenga,Custom,160000.0,160000.0,160000.0,1.0,0.0,0.0,1.0,,160000.0,-1.0,,0.0,0.0,,MMM-WF24-984,First-time,1005199800000000.0,
Brand B,14-02-2026,,Online Store,2026-02-14T06:41:18Z,2026-02-14T06:41:22Z,2026-02-14T06:53:45Z,6999710000000.0,#5237,Qatar,Middle East,Qatar,, doha,,741930750000000.0,MALA,"CATEGORY_LEHENGA, MEHFIL, MEHFIL_WOMEN, NEW ARRIVALS, NOV_24, SHIPPING-6K, WOMEN-10K-SHIPPING, WOMENSWEAR",Lehenga,M,160000.0,160000.0,160000.0,1.0,0.0,0.0,1.0,,160000.0,1.0,,1.0,-0.0,1.0,MMMWC26-904,First-time,9142170000000.0,Qatar
Brand B,24-02-2026,INR,Online Store,2026-02-23T22:56:34Z, nan, 2026-02-23t22:56:38z,7017970000000.0,#5276,UNITED ARAB EMIRATES,Middle East,United Arab Emirates,RAS AL-KHAIMAH,,,-7727290000000.0,Ehlam,"11_octbestseller, bestseller_12feb, Category_Lehenga Set, Couture Express, fitoor, fitoor-women, Shipping-6k, Women-10k-Shipping, Womenswear",Lehenga,S,160000.0,160000.0,160000.0,1.0,0.0,0.0,1.0,,160000.0,1.0,0.0,1.0,0.0,1.0,MMM-WF24-955, first-time,9164610000000.0,United Arab Emirates
Brand B,21-02-2026,INR,Draft Orders,,2026-02-21T06:28:39Z,2026-02-21T06:29:40Z,7012890000000.0,#5264, united states,,UNITED STATES,New York,South Richmond Hill,,7727500000000.0,Wafaa,"03-07Bri, 11_octbestseller, bestseller-1, bestseller25, bestseller_12feb, bestseller_12jan26, Bride, Bridesmaids, Category_Lehenga Set, Couture Express, festive, fitoor, fitoor-women, Shipping-6k, wedding-edit, Women-10k-Shipping, Womenswear",Lehenga,S,160000.0,0.0,18560000.0,1.0,0.0,0.0,1.0,,160000.0,90.0,,-1.0,0.0,1.0, mmm-wf24-984,First-time,9160830000000.0,
Brand B,27-02-2026, nan,Draft Orders,2026-02-27T10:34:43Z,2026-02-27T10:34:43Z,2026-02-27T10:35:45Z,7025590000000.0,#5291,United States,NAN,United States,Georgia,,,741930750000000.0,LAVANYA,"Category_Lehenga, Lehenga, Mehfil, mehfil_women, new arrivals, Nov_24, Shipping-6k, Women-10k-Shipping, Womenswear",Lehenga,,,160000.0,160000.0,1.0,0.0,-0.0,1.0,,160000.0,1.0,,1.0,0.0,1.0, mmmwc26-917,First-time,9170910000000.0,United States
 brand b,15-02-2026,INR,Draft Orders,2026-02-15T16:36:42Z,2026-02-15T16:36:43Z,2026-02-15T16:45:25Z,7002260000000.0,#5250,Kuwait,Middle East,Kuwait,,,,7727500000000.0,Masuma,"11_octbestseller, bestseller-1, bestseller25, bestseller_12feb, Category_Lehenga Set, Couture Express, festive, fitoor, fitoor-women, Shipping-6k, Women-10k-Shipping, Womenswear",Lehenga,M,20130000.0,165000.0,165000.0,0.0,0.0,0.0,55.0,,,0.0,,,0.0,1.0,MMM-WF24-978,First-time,9144760000000.0,Kuwait
Brand B,14-02-2026,INR,Draft Orders,2026-02-14T17:33:11Z,2026-02-14T17:33:12Z,2026-02-15T16:44:32Z,917056330000000.0,#5240,Oman,Middle East,Oman,,Muscat,,7727500000000.0,Masuma," 11_octbestseller, bestseller-1, bestseller25, bestseller_12feb, category_lehenga set, couture express, festive, fitoor, fitoor-women, shipping-6k, women-10k-shipping, womenswear",Lehenga,S,165000.0,17655000.0,165000.0,1.0,0.0,,1.0,,165000.0,-1.0,,,0.0,1.0,,First-time,9142990000000.0,Oman
Brand B,10-02-2026, nan,Draft Orders,2026-02-10T17:46:16Z,2026-02-10T17:46:17Z,2026-02-10T17:47:18Z,6990570000000.0,#5210,United States,USA,United States,,,,7727500000000.0,Masuma,"11_octbestseller, bestseller-1, bestseller25, bestseller_12feb, Category_Lehenga Set, festive, fitoor, fitoor-women, Shipping-6k, Women-10k-Shipping, Womenswear",Lehenga, custom,20130000.0,165000.0,165000.0,0.0,0.0,0.0,-1.0,,165000.0,1.0,,1.0,0.0,1.0,MMM-WF24-978,First-time,0.0,United States
, nan,INR,Online Store,2026-02-10T23:29:53Z,2026-02-10T23:29:55Z,2026-02-10T23:29:56Z,915849820000000.0,#5212,United States,USA,United States,New York,New York,,7746250000000.0,," bri, bride, category_lehenga set, celebrity closet, fitoor, fitoor-women, shipping-6k, wedding-edit, women-10k-shipping, womenswear",,S,165000.0,165000.0,165000.0,1.0,0.0,0.0,1.0,,,1.0,,1.0,-0.0,1.0,MMM-WF24-1045,First-time,9104310000000.0,United States
Brand B,09-02-2026,INR,Draft Orders,2026-02-09T06:24:28Z,2026-02-09T06:24:28Z,2026-02-09T06:25:29Z,-6987680000000.0,#5206,United States,USA,United States,TEXAS,McKinney,,7921160000000.0,SARA,"bestseller_12feb, Category_Lehenga, Category_Lehenga Set, Fanah, Fanah_women, festive, Him_25aug, new arrivals, Shipping-6k, Women-10k-Shipping, Womenswear",Lehenga,Custom,175000.0,175000.0,175000.0,1.0,0.0,0.0,0.0,,175000.0,1.0,0.0,130.0,0.0,87.0,MMAW25W-940,First-time,9131360000000.0,
Brand B,16-02-2026,INR,Draft Orders,2026-02-16T17:50:13Z,2026-02-16T17:50:13Z,2026-02-17T08:33:51Z,917556750000000.0,#5252,United States, usa,United States,,,,7921160000000.0, sara,"bestseller_12feb, Category_Lehenga, Category_Lehenga Set, Couture Express, Fanah, Fanah_women, festive, Him_25aug, new arrivals, Shipping-6k, Women-10k-Shipping, Womenswear",Lehenga,M,21350000.0,-175000.0,20300000.0,144.0,0.0,0.0,1.0,,175000.0,1.0,,1.0,0.0,0.0,MMAW25W-940,First-time,9147510000000.0,United States
Brand B,21-02-2026,INR,,2026-02-21T06:19:19Z,2026-02-21T06:19:19Z,,7012890000000.0,#5262,United States,USA,United States,Florida,Miami,,7921150000000.0,ILANA,"Category_Lehenga, Category_Lehenga Set, Fanah, Fanah_women, festive, Him_25aug, new arrivals, Shipping-6k, Women-10k-Shipping, Womenswear",Lehenga,M,175000.0,18725000.0,,1.0,0.0,0.0,1.0,,20300000.0,1.0,,1.0,0.0,1.0,MMAW25W-911,First-time,,United States
Brand B, 27-02-2026,INR,Online Store,2026-02-27T15:29:07Z,2026-02-27T15:29:12Z,2026-02-27T20:12:15Z,7026700000000.0,#5293,United States,USA,United States,New York,Valley Stream,,7921150000000.0,NIARA,"Category_Lehenga, Category_Lehenga Set, Fanah, Fanah_women, Him_25aug, new arrivals, Shipping-6k, Women-10k-Shipping, Womenswear",,M,175000.0,175000.0,175000.0,-144.0,0.0,0.0,1.0,,175000.0,1.0,,1.0,0.0,-1.0,MMAW25W-901,First-time,9174570000000.0,United States
Brand B,07-02-2026,INR,Online Store,2026-02-06T22:11:09Z,2026-02-06T22:11:11Z,2026-02-10T12:36:54Z,6983520000000.0,#5196,United States,USA,United States,New York,Bayside,,7727290000000.0,,"Category_Lehenga Set, fitoor, fitoor-women, Shipping-6k, Women-10k-Shipping, Womenswear",,Custom,22814000.0,20009000.0,21692000.0,0.0,0.0,,1.0,,,0.0,,,0.0,1.0,MMM-WF24-954,,9124630000000.0,United States
,,INR,Draft Orders,2026-02-18T05:47:09Z,2026-02-18T05:47:09Z,2026-02-18T05:48:11Z,7007270000000.0,#5257,United States,USA,United States,,NAN,,,,,,,221000.0,217552.26,217552.26,0.0,0.0,0.0,275.0,,,,,,3447.74,5.0,,FIRST-TIME,,United States
Brand B,18-02-2026,,Draft Orders,2026-02-18T05:47:09Z,2026-02-18T05:47:09Z,2026-02-18T05:48:11Z,7007270000000.0,#5257,United States,USA,United States,,,,7921160000000.0,ZAYNA,"bestseller_12feb, bestseller_12jan26, Category_Lehenga, Category_Lehenga Set, Couture Express, Fanah, Fanah_women, haldi and mehndi, Him_25aug, new arrivals, Shipping-6k, Women-10k-Shipping, Womenswear",Lehenga,M,95000.0,,93517.95,0.0,0.0,-0.0,1.0,,,0.0,,,,,MMAW25W-932,First-time,9152830000000.0,United States
Brand B, 18-02-2026,INR,Draft Orders,2026-02-18T05:47:09Z, 2026-02-18t05:47:09z,2026-02-18T05:48:11Z,,#5257, united states,USA,United States,NAN,,,7977750000000.0,FARIHA,"Category_Lehenga, Mehfil, mehfil_women, new arrivals, Nov_24, Shipping-6k, Women-10k-Shipping, Womenswear",Lehenga,,160000.0,157503.9,0.0,1.0,0.0,0.0,1.0,,18270452.4,1.0,,1.0,112324.5,1.0,MMMWC26-913,First-time,9152830000000.0,United States
Brand B,18-02-2026,INR,Draft Orders,2026-02-18T05:47:09Z,2026-02-18T05:47:09Z,2026-02-18T05:48:11Z,7007270000000.0,#5257,United States,USA,United States,,,,7727500000000.0,Masuma,,Lehenga,S,165000.0,162425.89,-162425.89,0.0,0.0,0.0,1.0,,,0.0,,,2574.11,,MMM-WF24-978,First-time,9152830000000.0,United States
Brand B,09-02-2026,INR,Draft Orders,2026-02-09T05:30:39Z,,2026-02-09T05:31:41Z,6987630000000.0,#5203,United States,,United States,New Jersey,Marlboro,,687330450000000.0,Syra,"03-07Bri, all24, bestseller-1, Bridesmaids, Collection_Fida, Diwali, festive, Fida womenswear, haldi and mehndi, Others Shipping, Women-10k-Shipping, Womenswear",Saree, xxl,53500.0,49207.8,,1.0,0.0,0.0,1.0,,5708104.800000001,1.0,,1.0,4292.2,87.0,MMM-WF23-920,First-time,,United States
